word,preference,occurrences,song_count,songs
bottom,1.8108997786039203,16,15,"1,000 O’ Clock; One Brick; The Yes and the Y’all; Bent Life; The Tugboat Complex Pt. 3; I’ll Be OK; Facemelter; My Belly; N.Y. Electric; By The River; Sick Friend; Try Not to Die; Bosico; Bad Samaritan; Junkyard"
raised,1.8108997786039203,16,14,"Holy Smokes; Hot Dogs; Gauze; The Harbor Is Yours; No City; Boot Soup; Zodiaccupuncture; 1,000 Deaths; The Tugboat Complex; Prosperity; N.Y. Electric; Train Buffer; Numb (to the Guns); Sniff Glue"
crazy,1.807417279029682,27,14,No Regrets; Holy Smokes; The Greatest Pac-Man Victory in History; One of Four (Thank You); Gun for the Whole Family; Dark Heart News; No Jumper Cables; Cook it Up; Living Curfew; Forward Compatibility Engine; One Of Four; All In All; The Blob; For The Whole Family
six,1.807417279029682,45,27,Big Bang; Pizza Alley; One of Four (Thank You); Dokken Rules; Saturn Missiles; Crystal Sword; Fumes; No City; Holy Waterfall; Coma; BMX; Getaway Car; Facemelter; Zodiaccupuncture; Nickel Plated Pockets; The Mayor and the Crook; Basic Cable; Untouchable (AR Version); The Substance; Kill the Messenger; Same Space (The Tugboat Complex pt. 2); Try Not to Die; Troubled Waters; All Day: Nike+ Original Run; Bad Samaritan; One Of Four; Ace Rocks
calm,1.8056810472534766,8,7,Citronella; Five Fingers; The Mayor and the Crook; Basic Cable; Aggressive Steven; Tomorrow Morning; Bold
landed,1.800492308611944,4,2,Shere Kahn; Winners Take All
counties,1.800492308611944,4,2,Pigs; Babies with Guns
fastest,1.800492308611944,4,4,Citronella; Jumping Coffin; Gun for the Whole Family; For The Whole Family
wound,1.800492308611944,4,4,Big Bang; Fast Cars; Zodiaccupuncture; Antisocial
fall,1.798491761602375,31,24,"None Shall Pass; Rings; Klutz; We’re Famous; I’ll Be OK; Boot Soup; Attaboy; Dark Heart News; 1,000 Deaths; Babies with Guns; Nickel Plated Pockets; Alchemy; Black Snow; N.Y. Electric; Spare a Match; Bracket Basher; The Substance; Sick Friend; Thorns; Try Not to Die; Bosico; Plastic Soldiers; 89.9FM Nighttrain Promo; Wolf Piss"
newer,1.7984251532633653,2,2,BMX; The Next Best Thing
terrain,1.7984251532633653,2,2,Leisureforce; Abandon All Hope
colonies,1.7984251532633653,2,2,Bracket Basher; Blue in the Face
anatomy,1.7984251532633653,2,2,Jumping Coffin; Dark Heart News
virtue,1.7984251532633653,2,1,Leisureforce
zombie,1.7984251532633653,2,2,Basic Cable; Number Nine
generator,1.7984251532633653,2,2,TUFF; Basic Cable
illusion,1.7984251532633653,2,2,Rings; Coma
applicants,1.7984251532633653,2,2,Sick Friend; The ITS Way
lou,1.7984251532633653,2,2,Catacomb Kids; Marble Cake
tubes,1.7984251532633653,2,2,Facemelter; Black Snow
grind,1.7984251532633653,2,2,Five Fingers; Racing Stripes
overtime,1.7984251532633653,2,2,Garbage; Kyanite Toothpick
cell,1.79684758733945,17,17,Coffee; Leisureforce; Grace; Float; The Four Winds; Mindful Solutionism; Coma; Long Legged Larry; Rogue Wave; The Tugboat Complex; 11:35; Aggressive Steven; Black Snow; Salt and Pepper Squid; Limelighters/Flunkadelic Interlude; Coffee (Main); 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude
self-crafted,1.796362739096779,1,1,Same Space (The Tugboat Complex pt. 2)
stalking,1.7922520692132624,1,1,N.Y. Electric
tuna,1.7922520692132624,1,1,Marble Cake
vinegar,1.7922520692132624,1,1,Rabies
sonny,1.7922520692132624,1,1,All the Smartest People
accustomed,1.7922520692132624,1,1,Gopher Guts
rapids,1.7922520692132624,1,1,By The River
ambitions,1.7922520692132624,1,1,Merit
contestants,1.7922520692132624,1,1,Flashflood
adequately,1.7922520692132624,1,1,Marble Cake
goodnight,1.7922520692132624,1,1,"1,000 O’ Clock"
expo,1.7922520692132624,1,1,Leisureforce
dread,1.7922520692132624,1,1,Bad Samaritan
supremacy,1.7922520692132624,1,1,Merit
sultan,1.7922520692132624,1,1,Gauze
valleys,1.7922520692132624,1,1,Shere Kahn
koch,1.7922520692132624,1,1,No Jumper Cables
applicant,1.7922520692132624,1,1,Skip Town
hawkins,1.7922520692132624,1,1,Sniff Glue
forest-bathing,1.7922520692132624,1,1,Living Curfew
dub,1.7922520692132624,1,1,No Jumper Cables
chunk,1.7922520692132624,1,1,Zodiaccupuncture
fleeing,1.7922520692132624,1,1,Kodokushi
knicks,1.7922520692132624,1,1,Numb (to the Guns)
bam,1.7922520692132624,1,1,All City Nerve Map
catering,1.7922520692132624,1,1,Number Nine
amazingly,1.7922520692132624,1,1,Skip Town
neon,1.7922520692132624,1,1,Getaway Car
breakup,1.7922520692132624,1,1,Holy Waterfall
chin-on-fist,1.7922520692132624,1,1,Flashflood
screws,1.7922520692132624,1,1,No Jumper Cables
assemble,1.7922520692132624,1,1,Coveralls
disrespectful,1.7922520692132624,1,1,Pigeonometry
coca,1.7922520692132624,1,1,Pizza Alley
morton,1.7922520692132624,1,1,Vititus
fibers,1.7922520692132624,1,1,Cycles to Gehenna
erosion,1.7922520692132624,1,1,Battery
deficiency,1.7922520692132624,1,1,The Harbor Is Yours
conditioned,1.7922520692132624,1,1,N.Y. Electric
comet,1.7922520692132624,1,1,The Yes and the Y’all
fill,1.792252069213262,10,9,Commencement (at the Obedience Academy); Five Fingers; Button Masher; Maintenance; 100 Feet Tall; Sick Friend; Vititus; The Next Best Thing; Hall of Game
tomorrow,1.7902037811341611,24,16,Kirby; No City; Mindful Solutionism; Water; Babies with Guns; Prosperity; Bad Karma; Fascination; Tomorrow Morning; Drawbridge; Blue in the Face; The Next Best Thing; Wise Up; The ITS Way; Bad Samaritan; Bold
head,1.7888224510561255,74,55,"Daylight; Kirby; Mystery Fish; Blood Sandwich; Get Out of the Car; ZZZ Top; No Regrets; Night Light; Lotta Years; The Gates; Supercell; Cat Food; Molecules; Battery; 39 Thieves; 1,000 O’ Clock; One of Four (Thank You); Jumping Coffin; The Yes and the Y’all; Dokken Rules; Mindful Solutionism; Fast Cars; Oxygen; Dark Heart News; Getaway Car; Facemelter; The Tugboat Complex; Basic Cable; Fixed and Dilated; Kyanite Toothpick; Dryspell; How to Be a Carpenter; Cook it Up; Living Curfew; Shere Kahn; N.Y. Electric; Spare a Match; Mars Attacks; Attention Span; Easy; Fascination; Hold the Cup; Drawbridge; Sick Friend; Try Not to Die; Appleseed Intro; Forward Compatibility Engine; Limelighters/Flunkadelic Interlude; The Next Best Thing; Plastic Soldiers; Train Buffer; One Of Four; The Active Element; Hall of Game; Plums"
carpet-bombers,1.7881601695118619,1,1,"1,000 Deaths"
roots,1.7881601695118619,5,5,Water Tower; Crows 1; Bent Life; Bermuda; Troubled Waters
instant,1.7881601695118619,5,5,The Gates; Shovel; Cook it Up; Living Curfew; Hall of Game
boxes,1.7881601695118619,5,5,Catacomb Kids; One Brick; The Mayor and the Crook; Salt and Pepper Squid; Thorns
rapidly,1.7881601695118619,5,5,One of Four (Thank You); The Tugboat Complex; Wake Up Call; Coward of the Year; One Of Four
bears,1.7881601695118619,5,5,"Night Light; Citronella; 1,000 O’ Clock; We’re Famous; N.Y. Electric"
impressed,1.7881601695118619,5,5,Daylight; Dorks; Night Light; Maintenance; Sick Friend
odd,1.7868003518924613,6,5,Dorks; Cycles to Gehenna; 39 Thieves; Jumping Coffin; Attaboy
maps,1.7868003518924613,6,6,Cat Food; Gauze; Prosperity; Hello from the Spirit World; Play Dead; Wolf Piss
talk,1.7868003518924613,60,37,"Daylight; Coffee; Gopher Guts; No Regrets; Labor; Bring Back Pluto; Hot Dogs; Battery; Pizza Alley; 39 Thieves; Grace; Jumping Coffin; One Brick; Bent Life; Crystal Sword; Fumes; Coveralls; We’re Famous; Water; Attaboy; No Jumper Cables; Bug Zapper; Food, Clothes, Medicine; No Splash; Aggressive Steven; Black Snow; N.Y. Electric; Bad Karma; KOWP; Mars Attacks; The Substance; Bermuda; Time Moves Differently Here; 100 Feet Tall; All Day: Nike+ Original Run; Coffee (Main); Wolf Piss"
pete,1.7800321687413534,3,3,Citronella; The Yes and the Y’all; Saturn Missiles
climbing,1.7800321687413534,3,3,"Shrunk; Lazy Eye; 1,000 Deaths"
resume,1.7800321687413534,3,3,Marble Cake; Getaway Car; Junkyard
pressed,1.7800321687413534,3,3,Coveralls; Super fluke; All City Nerve Map
easter,1.7800321687413534,3,3,Supercell; Fixed and Dilated; Living Curfew
clone-farm,1.7759958146172234,1,1,Citronella
promised,1.7742715468360417,7,7,Gopher Guts; Bent Life; We’re Famous; The Mayor and the Crook; How to Be a Carpenter; N.Y. Electric; Kill the Messenger
celebrate,1.7742715468360417,7,5,Zero Dark Thirty; Five Fingers; Sleeper Car; Pigeonometry; The Next Best Thing
speaker,1.7742715468360417,7,7,Daylight; Night Light; Defender; Fumes; Basic Cable; Rickety Rackety; Helium
learned,1.7699754898219109,16,14,ZZZ Top; Water Tower; TUFF; Big Bang; We’re Famous; Facemelter; Bracket Basher; Number Nine; All City Nerve Map; Tomorrow Morning; Vititus; Solid Gold; On Failure; Helium
radio,1.766071132123774,23,19,Rabies; Citronella; Cat Food; Tetra; Drums on the Wheel; Jumping Coffin; Button Masher; One Brick; We’re Famous; The Four Winds; BMX; No Jumper Cables; Babies with Guns; The Tugboat Complex; Infinity Fill Goose Down; Bad Karma; Easy; Frijoles; Limelighters/Flunkadelic Interlude
keep,1.7652310259815787,103,67,"None Shall Pass; Daylight; Gopher Guts; Kirby; Cycles to Gehenna; 9-5'ers Anthem; Night Light; The Gates; Supercell; Lazy Eye; Citronella; Klutz; Defender; Molecules; Save Yourself; Pizza Alley; 39 Thieves; Gauze; Marble Cake; Fryerstarter; Kodokushi; Button Masher; The Yes and the Y’all; Coveralls; We’re Famous; Dog at the Door; Syrup; Water; Abandon All Hope; Holy Waterfall; Oxygen; Coma; BMX; No Jumper Cables; Salt; Zodiaccupuncture; Bug Zapper; Food, Clothes, Medicine; Nickel Plated Pockets; Boombox; Kyanite Toothpick; Untouchable (AR Version); How to Be a Carpenter; Rickety Rackety; Aggressive Steven; Black Snow; Bracket Basher; Play Dead; Mars Attacks; Maintenance; Hold the Cup; Super fluke; Bermuda; Winners Take All; Drawbridge; Kill the Messenger; Vititus; Try Not to Die; Fishtales; Limelighters/Flunkadelic Interlude; Puff Tuff; Dead Pan; Ace Rocks; Junkyard; All In All; Sniff Glue; Bold"
brother,1.7607139901658662,29,21,Blood Sandwich; 9-5'ers Anthem; Supercell; Crows 1; Save Yourself; Battery; 39 Thieves; One of Four (Thank You); The Yes and the Y’all; Getaway Car; Freeze/Honeycomb Interlude; Bad Karma; Maintenance; Fascination; Frijoles; Coward of the Year; Freeze; Dead Pan; One Of Four; Junkyard; Sniff Glue
powder,1.7600318072948216,4,4,Zero Dark Thirty; The Harbor Is Yours; Facemelter; Salt
approaches,1.7600318072948216,4,4,"The Tugboat Complex Pt. 3; Winners Take All; Merit; The Tugboat Complex, Part 3"
consumed,1.7580564629544233,2,2,Shere Kahn; Plastic Soldiers
frost,1.7580564629544233,2,2,Commencement (at the Obedience Academy); The Substance
lame,1.7580564629544233,2,2,Boot Soup; Bold
builds,1.7580564629544233,2,2,Boombox; Winners Take All
cousins,1.7580564629544233,2,2,Ruby ’81; Syrup
doubts,1.7580564629544233,2,2,Fumes; Alchemy
hike,1.7580564629544233,2,2,Big Bang; Keep Off the Lawn
ing,1.7580564629544233,2,2,Pigeonometry; Side Quest
eats,1.7580564629544233,2,2,Junkyard; Sniff Glue
defenders,1.7580564629544233,2,2,Citronella; The Substance
non-compatible,1.7580564629544233,2,2,"The Tugboat Complex Pt. 3; The Tugboat Complex, Part 3"
goin,1.7580564629544233,2,1,Syrup
distress,1.7580564629544233,2,2,ZZZ Top; Wake Up Call
elegant,1.7580564629544233,2,2,I’ll Be OK; Numb (to the Guns)
assumptions,1.7580564629544233,2,2,Dryspell; Odessa
now,1.75315486182261,338,129,"None Shall Pass; Daylight; Kirby; Mystery Fish; 9-5'ers Anthem; No Regrets; Pigs; Night Light; Leisureforce; Lotta Years; Supercell; Catacomb Kids; Crows 1; Big Bang; Rabies; Klutz; Commencement (at the Obedience Academy); Defender; Bring Back Pluto; Tetra; Save Yourself; Battery; The Greatest Pac-Man Victory in History; Pizza Alley; Grace; One of Four (Thank You); Fryerstarter; Drums on the Wheel; Kodokushi; Jumping Coffin; Float; One Brick; The Yes and the Y’all; Bent Life; Dokken Rules; Fumes; The Harbor Is Yours; We’re Famous; No City; The Tugboat Complex Pt. 3; Mindful Solutionism; Syrup; Fast Cars; Water; Abandon All Hope; I’ll Be OK; Boot Soup; Oxygen; Coma; Garbage; BMX; Shovel; No Jumper Cables; Facemelter; Long Legged Larry; Zodiaccupuncture; Bug Zapper; 1,000 Deaths; Food, Clothes, Medicine; Babies with Guns; Nickel Plated Pockets; Alchemy; The Tugboat Complex; The Mayor and the Crook; Hello from the Spirit World; Basic Cable; Infinity Fill Goose Down; Dryspell; How to Be a Carpenter; Cook it Up; Living Curfew; 11:35; Rickety Rackety; Aggressive Steven; Black Snow; Antisocial; Freeze/Honeycomb Interlude; Bad Karma; Spare a Match; KOWP; Bracket Basher; Skip Town; Mars Attacks; Attention Span; Easy; Fascination; The Substance; Super fluke; Number Nine; Winners Take All; Frijoles; Tomorrow Morning; Drawbridge; 100 Feet Tall; Kill the Messenger; Sick Friend; Thorns; Same Space (The Tugboat Complex pt. 2); Try Not to Die; Odessa; Appleseed Intro; Blue in the Face; Troubled Waters; Forward Compatibility Engine; Limelighters/Flunkadelic Interlude; The Next Best Thing; Merit; Plastic Soldiers; Wise Up; Coward of the Year; Train Buffer; Numb (to the Guns); Freeze; Coordinates; Bad Samaritan; Dead Pan; One Of Four; The Active Element; Junkyard; All In All; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude; Sniff Glue; Bold; Hall of Game; The Blob; The Tugboat Complex, Part 3; Jinx Planet; For The Whole Family; Off the top"
intervene,1.7521569446223613,1,1,Troubled Waters
bamboo,1.7521569446223613,1,1,Sleeper Car
perkins,1.7521569446223613,1,1,TUFF
negligence,1.7521569446223613,1,1,"Food, Clothes, Medicine"
villains,1.7521569446223613,1,1,Marble Cake
spaghetti,1.7521569446223613,1,1,Fast Cars
corporal,1.7521569446223613,1,1,BMX
cooks,1.7521569446223613,1,1,Kodokushi
fishermen,1.7521569446223613,1,1,Shovel
decor,1.7521569446223613,1,1,Vititus
saul,1.7521569446223613,1,1,Jumping Coffin
crest,1.7521569446223613,1,1,Oxygen
masked,1.7521569446223613,1,1,Coma
zinc,1.7521569446223613,1,1,Rings
raging,1.7521569446223613,1,1,Frijoles
terminate,1.7521569446223613,1,1,Plastic Soldiers
deception,1.7521569446223613,1,1,Blue in the Face
panther,1.7521569446223613,1,1,Kirby
frankie,1.7521569446223613,1,1,"Food, Clothes, Medicine"
statues,1.7521569446223613,1,1,One Brick
vacancy,1.7521569446223613,1,1,Bring Back Pluto
discomfort,1.7521569446223613,1,1,Tomorrow Morning
mountain,1.7501992273658,12,10,Lazy Eye; TUFF; No City; The Four Winds; Attaboy; Shovel; Sleeper Car; Vititus; Forward Compatibility Engine; Integrated Tech Solutions
guard,1.7501992273658,12,11,Blood Sandwich; 9-5'ers Anthem; Citronella; No City; Zodiaccupuncture; Rogue Wave; The Tugboat Complex; Kyanite Toothpick; Puff Tuff; Coward of the Year; Jazz Hands
exit,1.7482458800138292,5,5,Boot Soup; Dark Heart News; Kyanite Toothpick; No Splash; All City Nerve Map
cotton,1.7482458800138292,5,4,"One Brick; The Tugboat Complex Pt. 3; Long Legged Larry; The Tugboat Complex, Part 3"
charlie,1.746946068950622,6,6,Daylight; Cycles to Gehenna; Night Light; Bring Back Pluto; Dokken Rules; N.Y. Electric
worker,1.746946068950622,6,6,"Battery; Zodiaccupuncture; Food, Clothes, Medicine; The Substance; The Next Best Thing; All In All"
label,1.746946068950622,6,6,BMX; The Substance; Wake Up Call; Merit; Coward of the Year; Sniff Glue
naked,1.746946068950622,6,6,"Marble Cake; Dokken Rules; Food, Clothes, Medicine; Babies with Guns; Cook it Up; Aggressive Steven"
checking,1.746946068950622,6,4,Blood Sandwich; Hot Dogs; Salt and Pepper Squid; Bold
no,1.7447493882538017,499,144,"None Shall Pass; Coffee; Rings; Zero Dark Thirty; Kirby; Dorks; Mystery Fish; Shrunk; Blood Sandwich; Cycles to Gehenna; No Regrets; Pigs; Leisureforce; The Gates; Supercell; Catacomb Kids; Water Tower; Crows 1; Lazy Eye; Big Bang; Citronella; Cat Food; Commencement (at the Obedience Academy); Defender; Tetra; Five Fingers; Molecules; Save Yourself; Racing Stripes; Battery; The Greatest Pac-Man Victory in History; Pizza Alley; 39 Thieves; Grace; One of Four (Thank You); Gauze; Marble Cake; Fryerstarter; Drums on the Wheel; Kodokushi; Jumping Coffin; Flashflood; Keep Off the Lawn; Button Masher; One Brick; The Yes and the Y’all; Bent Life; Saturn Missiles; Crystal Sword; Fumes; The Harbor Is Yours; Coveralls; Crows 2; We’re Famous; No City; The Tugboat Complex Pt. 3; The Four Winds; Mindful Solutionism; Syrup; Fast Cars; Water; Holy Waterfall; Boot Soup; Attaboy; Coma; BMX; Shovel; Dark Heart News; No Jumper Cables; Getaway Car; Bazooka Tooth; Facemelter; Rogue Wave; Bug Zapper; 1,000 Deaths; Food, Clothes, Medicine; Babies with Guns; Nickel Plated Pockets; Boombox; Sleeper Car; The Mayor and the Crook; Hello from the Spirit World; Kyanite Toothpick; My Belly; Dryspell; How to Be a Carpenter; Cook it Up; 11:35; No Splash; Rickety Rackety; Aggressive Steven; Black Snow; N.Y. Electric; Bad Karma; KOWP; Bracket Basher; Skip Town; Play Dead; Mars Attacks; Maintenance; Attention Span; Salt and Pepper Squid; Easy; Hold the Cup; Number Nine; Winners Take All; By The River; All City Nerve Map; Frijoles; Time Moves Differently Here; Tomorrow Morning; 100 Feet Tall; Kill the Messenger; Thorns; Try Not to Die; Odessa; Blue in the Face; Forward Compatibility Engine; Puff Tuff; Solid Gold; Coward of the Year; All Day: Nike+ Original Run; Train Buffer; Numb (to the Guns); 89.9FM Nighttrain Promo; Coffee (Main); Integrated Tech Solutions; Dead Pan; One Of Four; The Active Element; Junkyard; All In All; Jazz Hands; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude; Sniff Glue; Bold; Hall of Game; Sink or Swim; All the Smartest People; The Tugboat Complex, Part 3; Wolf Piss; Jinx Planet; Plums; Helium"
activist,1.740475898324879,3,3,Skip Town; Same Space (The Tugboat Complex pt. 2); Coordinates
five-and-dime,1.740475898324879,1,1,The Mayor and the Crook
fitted,1.740475898324879,3,3,Supercell; The Tugboat Complex; Same Space (The Tugboat Complex pt. 2)
a-alike,1.740475898324879,3,3,Zero Dark Thirty; Freeze/Honeycomb Interlude; Freeze
lesser,1.740475898324879,3,3,Fixed and Dilated; The Substance; Plastic Soldiers
shit-soaked,1.740475898324879,1,1,Pigs
alike,1.740475898324879,3,3,Holy Smokes; Citronella; Alchemy
eagle,1.740475898324879,3,3,Facemelter; By The River; Blue in the Face
cheers,1.740475898324879,3,3,How to Be a Carpenter; Winners Take All; Vititus
mandatory,1.740475898324879,3,3,Wake Up Call; Plastic Soldiers; All In All
infected,1.740475898324879,3,3,"1,000 Deaths; Wake Up Call; Odessa"
controller,1.740475898324879,3,3,Fryerstarter; Jumping Coffin; Basic Cable
retreat,1.740475898324879,3,2,No Splash; Easy
mostly,1.7379012298362326,15,15,Dorks; Defender; Ruby ’81; Marble Cake; Fryerstarter; Jumping Coffin; Button Masher; Fumes; Coveralls; Coma; Shovel; Side Quest; All City Nerve Map; Vititus; Bold
knew,1.7349680632035978,35,27,ZZZ Top; Cycles to Gehenna; No Regrets; Labor; Klutz; Defender; Racing Stripes; The Greatest Pac-Man Victory in History; One of Four (Thank You); The Harbor Is Yours; We’re Famous; Shovel; Getaway Car; Long Legged Larry; 11:35; No Splash; Bracket Basher; Mars Attacks; The Substance; Super fluke; Winners Take All; By The River; Puff Tuff; On Failure; One Of Four; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude; Off the top
